id,date,message,media,views,forwards,pinned,reactions,replies
2675,2026-02-20 11:45:46+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5244640675058357808, access_hash=4369022325360508690, file_reference=b'\x02VST\xae\x00\x00\nsi\xc2w/\xeb\xbc\xe5GI\xe4\xa2w\xf0\x93\xe3\xfe:\x7f\xa1j', date=datetime.datetime(2026, 2, 20, 11, 43, 27, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01((T0\x85\x1b\xd0\x93J\x1a\x0c\x9c\xc6q\xdb\x06\x9a\xad\x85\xc6\xf2?\n3\xdfy\xfc\xab\x0b\x9d\xd6\x1d\x9bl\x0f\x95\xb3\xdc\n\xaei\xf8^y?\x952\x90\xd2\xb0\x94R\xd1@\xc9\xc1\xc2\x8c;\x03\xe9\x8aB\xed\x8e\x19\xb3H\x19\x80\xc0b\x05!f=I\xa2\xe2\xb0\x85\x9b\x9eO4\xdaS\xcd%\x03\x12\x8aZ(\x19&)1\xefE\x14\x801\xefI\x8fz(\xa0\x044QE\x00\x7f'), PhotoSize(type='m', w=320, h=320, size=15829), PhotoSize(type='x', w=800, h=800, size=57353), PhotoSize(type='y', w=1280, h=1280, size=105563), PhotoSizeProgressive(type='w', w=2560, h=2560, sizes=[34529, 63228, 87604, 109025, 177374])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",10919.0,20.0,False,,
2674,2026-02-20 11:45:46+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5244640675058357807, access_hash=7253923605777999439, file_reference=b'\x02VST\xae\x00\x00\nri\xc2w/V-\xbb\x9c\t7\xdel\x9d)dv\xe2\xc2R\\', date=datetime.datetime(2026, 2, 20, 11, 43, 26, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01((\x91\x0c!\x06\xe4%\xbb\xd2\x93\x06\xde\x10\xee\xff\x00>\xf4\xc5l\x007\x91\xf8Q\x91\x9f\xbe\x7f*\xe7\xb9\xdba\xdb\xa0\xc7\xdc9\xfa\xd4rl-\xf2\x02\x07\xbd.\x17\xfb\xff\x00\xa54\x85\xec\xc4\xfe\x14\r+\r\xa2\x94\x81\x9e\x0eh\xa4Y*\x16\n0?Zv_\x8c\x0f\xd6\x98\xa4c\xa8\x1e\xc5h\xeb\xfcK\xff\x00|\xd33\xb0>\xf29\xe9\xf5\xa8\xf1R\x10\t\xe5\xc7\xe4i\xb8\x1c\xfc\xdf\xfdzE!\xb4R\xd1AB\xd1\xf8\xd1E \x0f\xc6\x8f\xc6\x8a(\x01(\xa2\x8a\x00'), PhotoSize(type='m', w=320, h=320, size=20859), PhotoSize(type='x', w=800, h=800, size=77029), PhotoSize(type='y', w=1280, h=1280, size=141945), PhotoSizeProgressive(type='w', w=2560, h=2560, sizes=[39609, 81686, 116825, 146894, 236326])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",11593.0,21.0,False,,
2673,2026-02-20 11:45:46+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5244640675058357806, access_hash=8413774957572311651, file_reference=b'\x02VST\xae\x00\x00\nqi\xc2w/\x03\xa2\xe4\xa1t?\xceu\xa2I\xd6>kP-\xff', date=datetime.datetime(2026, 2, 20, 11, 43, 25, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b""\x01((z\x98B\x8d\xcaKw\xa7\x96\xb7\xec\x87\xfc\xfe5\x1a\xb6\x17\xef\x11\xed\x8a\\\x82~\xff\x00\xe9\\\xf7;Z\x1c\x1a\x0cr\x874\xd9L$~\xec\x10}\xe9\xa7\x04\xf5'\xdf\x14\xda.5\x10\xa2\x8a*K%B\xdbzd\x7f\xbdJY\xbf\xbb\xff\x00\x8fTA\x869\\\xfe4\xbb\x97\xfb\x9f\xa9\xaa\xb9\x16$;\x88\xc1\\\xff\x00\xc0\xa9\x85\x08\x04\x95\x18\xfa\xd2n_\xee~\xb4\x99\x1c\xfc\xb4\x81  \x81E%\x14\x8b\x16\x8f\xc6\x8a(\x00\xfch\xfch\xa2\x80\x12\x8a(\xa0\x0f""), PhotoSize(type='m', w=320, h=320, size=20732), PhotoSize(type='x', w=800, h=800, size=77527), PhotoSize(type='y', w=1280, h=1280, size=141001), PhotoSizeProgressive(type='w', w=2560, h=2560, sizes=[38803, 82240, 118767, 149631, 240495])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",10661.0,20.0,False,,
2672,2026-02-20 11:45:46+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5244640675058357805, access_hash=-3646373204443074355, file_reference=b'\x02VST\xae\x00\x00\npi\xc2w/\xfc\xc6\xd4@\x96\xe9\xce)\xd0\x97\xd1\xd6\xb7\xba\x9d\xce', date=datetime.datetime(2026, 2, 20, 11, 43, 24, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b""\x01((D0l\x01\xd0\xee\xc7QN\xddjO\xfa\xb6\x14\xd4\x0cPa\x88\x1fJ\x19>^\\\xed\xfaV'k@\r\xaeFT\xe0\x0f~i\x93\x1br\x87\xcbF\r\xefH\xd1\xaa\xf5\x7f\xd2\x98\xc1GC\x9f\xc2\x8b\x82Df\x8aZ(,\xb2\xa9\x95\xce\xc0}\xf7Ryd\x8cm\x19\xfa\xd2\xae\xcd\xa3;s\xef\x9a\x0f\x96;)\xfc\xe9\x123\xca\x7fO\xd6\x9aP\xf3\xed\xefR\x12\x80\xf0\x80\xfb\xe4\xd3\x18\x83\xd1q\xf8\xd0=H\xcd\x14\xa6\x8a\x06K\x8aL{\xd1E!\x89\x8fz1\xefE\x14\x08B(\xa2\x8a`\x7f""), PhotoSize(type='m', w=320, h=320, size=21344), PhotoSize(type='x', w=800, h=800, size=80752), PhotoSize(type='y', w=1280, h=1280, size=149138), PhotoSizeProgressive(type='w', w=2560, h=2560, sizes=[41290, 83242, 120253, 151698, 238877])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",9936.0,21.0,False,,
2671,2026-02-20 11:45:46+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5244640675058357804, access_hash=-8666344640038048426, file_reference=b'\x02VST\xae\x00\x00\noi\xc2w/\x8f\xb4\x19\xb2\xfbM\x9c\x9b\x19\x9f\x86\x01<&G\x1f', date=datetime.datetime(2026, 2, 20, 11, 43, 23, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01((z\x18\x02\x00\xe8\xc5\xbdE6C\t_\x91X6\x7fJE /\xdf#\xf0\xa3\xe5\xc6<\xc3\xf9W9\xddmH\xa9)\xf8^y>\xdcSh(m\x14\xb4P\x04\xeap\xbfy\x87\xb0\x14\xbb\xbb\t\x1b\x1fJhf\x03\x01\x88\xa4,\xd9\xce\xe3\xf9\xd1qX\x0e\xdf\xef\xb7=x\xa6\x90\xb9\xe0\x93\xf8QI@\xec!\xc6x\xe9E\x14P2J1\xefE\x14\x80L{\xd2c\xde\x8a(\x01\x08\xa2\x8a(\x03'), PhotoSize(type='m', w=320, h=320, size=15245), PhotoSize(type='x', w=800, h=800, size=56522), PhotoSize(type='y', w=1280, h=1280, size=107256), PhotoSizeProgressive(type='w', w=2560, h=2560, sizes=[34283, 63336, 88023, 109571, 178524])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",9843.0,20.0,False,,
2670,2026-02-20 11:45:46+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5244640675058357803, access_hash=-7891617090329688396, file_reference=b'\x02VST\xae\x00\x00\nni\xc2w/\xb5\xc6\x14}\xc5*\xea\xe7v1C]x\xcc\xdbm', date=datetime.datetime(2026, 2, 20, 11, 43, 23, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01((\x91\x0c!\x06\xe5%\xbb\xe2\x94\x187\x1c\xa9\xc6i\x8a\xd8_\xbeG\xb6)w\x7f\xd3C\xf9W9\xdbas\x00\'\xe4\'\xd2\x82`!\xb0\x84\x1cqM\xde\x7f\xbc\x7f*iv8\xe7\xa5\x17\x1f(\xca)I\'\xad\x14\x8b&B\xc1F\x07\xfe=@/\x9e\x9f\xf8\xf5F\x18\x01\xca\xe7\xf1\xa5\xdc\xbf\xdc\xfdi\xdc\x8b\x0b\xb9\xfa\xe4\xfet\x9ec\x7fx\xd2ds\xc5%""\xac\x14QE!\x8bG\xe3E\x14\x00~4~4Q@\tE\x14P\x07'), PhotoSize(type='m', w=320, h=320, size=20478), PhotoSize(type='x', w=800, h=800, size=76021), PhotoSize(type='y', w=1280, h=1280, size=137963), PhotoSizeProgressive(type='w', w=2560, h=2560, sizes=[38895, 80392, 115216, 144789, 232772])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",9757.0,21.0,False,,
2669,2026-02-20 11:45:46+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5244640675058357802, access_hash=-8319756419145215603, file_reference=b'\x02VST\xae\x00\x00\nmi\xc2w/L\t\xb0<\xeb\x99 \x8d\xd9\xe0\xb8\r\xde\x8e\xbe}', date=datetime.datetime(2026, 2, 20, 11, 43, 22, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b""\x01(([x#x\x01h\x8b1\x07\x07=y\xfa\xd2K\x04[N\xc8\xca\x93\xd3'\xa7?_\xf3\x9a\x81~\xe8\xcb\xb8\xfa\x0e(f9\x18\x92B++\x9d\x9c\xae\xfb\x96\x1a\x08Tn\xf2\x1b\x00d\xfc\xde\xdf_\xa5P}\xbb\xce\xcc\xed\xcf\x19\xebO,\xf9\xc0f\xe7\x8cTdP8\xab\x05\x14QAE\xa5$(\xc3H>\x9d(\xdcs\xf7\xe6\xcf\xf9\xf7\xa4\x0c\x02\xe3.>\x86\x90\xb0<\xee|\xd2\x15\x84b\xa4\xfc\xcf&}\xea3\xb3q\xe5\x88\xfdi\xcd\x82;\xee\xf7\xa6\x1a\x07a\xb4R\x9a)\x81>=\xe9\xb8\xf7\xa2\x8a\x91\x88G\xbd&=\xe8\xa2\x80\x1aE\x14QLG""), PhotoSize(type='m', w=320, h=320, size=21496), PhotoSize(type='x', w=800, h=800, size=77293), PhotoSize(type='y', w=1280, h=1280, size=141342), PhotoSizeProgressive(type='w', w=2560, h=2560, sizes=[40056, 79073, 114450, 145001, 226539])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",9660.0,20.0,False,,
2668,2026-02-20 11:45:46+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5244640675058357801, access_hash=-4609268431105189515, file_reference=b'\x02VST\xae\x00\x00\nli\xc2w/\x1c^\\^l\x1a\xc8\x0e\n\xd9\x02\x00)\x192\x19', date=datetime.datetime(2026, 2, 20, 11, 43, 20, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b""\x01((|1\xc6\xc8\xbb\xa2f'\xdf\xaf?Z{\xc5\n\x02\xcd\x0b\xe3\xeb\xff\x00\xd7\xaa\xeap\xa3\xe6q\xf4\xa0\x90z\xc9&>\x9f\xfdz\xc6\xe7c\x8b\xbe\xe3\xf7\xda\xe3\x98\x9b\xa7\\\xf7\xaa\xf2\xec2\x13\x18!{\x03K\x81\x9f\xe2\xc7\xd2\x9aE+\x96\x95\x86QN \x8e\xa2\x8a\x06XS\x85\x1f4\x83\xe9\xd2\x82\xcd\xfc/!4/\xdd\xfb\xc4\x7f\xc0\x80\xa0\xe3?}\xbf1A#Y\x9f\xf8ZO\xc4\xd3Is\xc1,}\xa9\xe5\x80\xfe7\xfc\xe9\xacA\xe8X\x9fz\x01\x11\xb1=\t<z\xd1A\xe6\x8a\n$\xc5&=\xe8\xa2\xa4a\x8fzL{\xd1E1\x08h\xa2\x8a\x00""), PhotoSize(type='m', w=320, h=320, size=24037), PhotoSize(type='x', w=800, h=800, size=87340), PhotoSize(type='y', w=1280, h=1280, size=161073), PhotoSizeProgressive(type='w', w=2560, h=2560, sizes=[43338, 89978, 131223, 166467, 261124])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",9476.0,20.0,False,,
2667,2026-02-20 11:45:46+00:00,"Что популярно на февральской распродаже

Изучили статистику прошлого года и подготовили шпаргалку с категориями, на которые стоит сделать акцент — добавить в Бестселлеры, доработать карточки, активнее продвигать.

🔎 А персональную подсказку даст Маркет AI — спросите в чате с ассистентом, какие ваши товары продавались лучше всего в прошлый сезон распродаж.

Запрос можно сформулировать так:

Расскажи, какие товары из моего ассортимента лучше всего продавались в период с [дата] по [дата]

▶️ Выбирайте подходящие товары и вступайте в Бестселлеры

#продвижение","MessageMediaPhoto(spoiler=False, photo=Photo(id=5244640675058357800, access_hash=-2263908434611351847, file_reference=b'\x02VST\xae\x00\x00\nki\xc2w/#\x95n5\x12<<3\x85\x95\x8d\xe0!\x9c\xbfB', date=datetime.datetime(2026, 2, 20, 11, 43, 20, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b""\x01((r\x18v\x80\xeas\xea)\xd9\xb6'\xee\xb0\xa4B\xc1\x06\x14\xe3\xebA.z)\xcf\xd6\xb0;Z\r\xd6\xf9\x19B}}\xe97[\xe0\xfc\x87\xa7\xf9\xefHY\xf2q\xc6:\xf3L2?\xad\x17\x0eQ\xb2m\xdcvgol\xd1HI''\xad\x14\x8bZ\x13*\xe4}\xcc\xfb\xe6\x97o\xfd3\x1f\xf7\xd5\x0b\x8c}\xe0>\xabHq\x8co\\}($\n\x13\xd1\x00\xff\x00\x81S]\x08\xe7n\x07\xd6\x82\x06~\xf0\xc54\xf5\xf5\xa0ch\xa5\xa2\x91D\x94\x98\xf7\xa2\x8a@\x18\xf7\xa4\xc7\xbd\x14S\x01\r\x14Q@\x1f""), PhotoSize(type='m', w=320, h=320, size=22997), PhotoSize(type='x', w=800, h=800, size=86485), PhotoSize(type='y', w=1280, h=1280, size=159662), PhotoSizeProgressive(type='w', w=2560, h=2560, sizes=[42690, 89545, 129564, 163519, 260840])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",9565.0,22.0,False,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=42, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=14, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=13, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=3, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",38.0
2666,2026-02-19 14:45:53+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5242750575915504127, access_hash=6935628091406389126, file_reference=b'\x02VST\xae\x00\x00\nji\xc2w/3\xbet\xf8IF;\xe5\x08\x80\xa4\xa1k\x83Xl', date=datetime.datetime(2026, 2, 19, 14, 35, 9, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b""\x01( p)\x81\x98\x81\xf5;\xba\xd0Z#\xff\x00,1\xff\x00\x02\xa4\xe7\x1c\x03Hs\xe8k\x04\xce\xd6\x88fUc\x94M\xa3\x1e\xb5]\x86\rZf\xe0\xf2\x7f:\x81\x85;\x94\x8b\xa0\x0ct\xff\x00?\x9d!Q\xe9\xfe\x7f:M\xc7\x14\x16>\xa6\xa2\xe1f!Q\xe9\xfe\x7f:\x86E\xe7\x8e\x95)'\xd4\xd4f\x9d\xc7bZ(\xa2\xa4`i\x84QE0?""), PhotoSize(type='m', w=256, h=320, size=21336), PhotoSize(type='x', w=640, h=800, size=84638), PhotoSizeProgressive(type='y', w=1024, h=1280, sizes=[11496, 29457, 47110, 61830, 99192])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",8627.0,11.0,False,,
2665,2026-02-19 14:45:53+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5242750575915504126, access_hash=-4803054562214058417, file_reference=b'\x02VST\xae\x00\x00\nii\xc2w/\xb6\xbf\xb1\xf0\xf1FW\xe2\x80q\x85\x06\x92\xbf\x17\x07', date=datetime.datetime(2026, 2, 19, 14, 35, 8, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01( p(\x00\xccy\xe3\xd6\x91\x8cg\x1f\xb9\xff\x00\xc7\xa9\x7f\x87\xbd4\x9fZ\xc13\xb6\xc3KD\xa3\x983\xcf\xf7\xaa\xbc\xcc\x8c\xe0\xc6\x9b\x06:g59n:\xff\x00\x9f\xce\xab\xba\xd3\xb8\xd2.\x81\xc7zF\\\x8e\x86\x81\xd3\x91\x9f\xc6\x823\xd0\x0f\xce\xa4cJ\x0fCP8\xa9\xca\x9fj\x8d\x94\x8fO\xce\x81\x92\xee>\xb4n>\xa6\x8a)\\v\x10\xe4\xf5\xa6\x11E\x14\x01'), PhotoSize(type='m', w=256, h=320, size=27614), PhotoSize(type='x', w=640, h=800, size=107596), PhotoSizeProgressive(type='y', w=1024, h=1280, sizes=[13181, 36603, 59607, 78912, 127079])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",9430.0,11.0,False,,
2664,2026-02-19 14:45:52+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5242750575915504125, access_hash=-3109144582826003503, file_reference=b'\x02VST\xae\x00\x00\nhi\xc2w/\x01\x85oB\x9c\x87B\xf8\xaf\xe16K\x1f\x7ff\x87', date=datetime.datetime(2026, 2, 19, 14, 35, 7, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b""\x01( vSh\xfd\xd8\xcf\xaeh-\x16?\xd4\x0f\xfb\xea\x93\r\xb7\x8f\xebM!\xf1\xd6\xb0\xb9\xdda\x93\x04e\xc2D\x14\xe7\xae\xea\xaa\xc3\x06\xac\x92\x7f\xbfQ8\xef\x90i\xdc\x12\xb1lm\xc5!\x0b\xe9IEAV\x1a\xdb}*'\xe7\xb6*R)\x84S\xb8X\x96\x8a(\xa9\x18\x1aa\x14QL\x0f""), PhotoSize(type='m', w=256, h=320, size=17028), PhotoSize(type='x', w=640, h=800, size=69693), PhotoSizeProgressive(type='y', w=1024, h=1280, sizes=[10355, 24487, 38594, 50580, 81064])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",8931.0,11.0,False,,
2663,2026-02-19 14:45:52+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5242750575915504124, access_hash=-7449186364487017594, file_reference=b'\x02VST\xae\x00\x00\ngi\xc2w/\xae-\xaa(\xd9\xf4\xa0\xa4\xa8_\x9azt\xbc\xdf\x02', date=datetime.datetime(2026, 2, 19, 14, 35, 7, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b""\x01( vSh\xfd\xd8'\xd74\x99\x8f\xfex\x83\xf8\xd2|\xb8\xa4;k\x9d3\xba\xc3&P\xc0l\x8c)\xef\xcdUa\x83V\x88J\x85\xc2\xf6\x06\xa8h\xba:R\x1c\xfb\xd3rh$\xd4\\,\x04\xfd\x7f\xcf\xe3P\xc9\xc9\xeaM<\xd3\x08\xa7q\xd8\x96\x8a(\xa9\x18\x1aa\x14QL\x0f""), PhotoSize(type='m', w=256, h=320, size=23274), PhotoSize(type='x', w=640, h=800, size=92979), PhotoSizeProgressive(type='y', w=1024, h=1280, sizes=[11855, 31613, 51494, 68112, 109221])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",7353.0,11.0,False,,
2662,2026-02-19 14:45:52+00:00,"Ваши товары заслуживают особенного внимания

Праздники всё ближе. 18–20 февраля идёт февральская распродажа — это пик волны Бестселлеров, которая уже началась.

Ожидаем высокий спрос на подарки! За ними покупатели придут в раздел распродаж — мы уже рассказываем о нём в самых разных каналах:

🔹 В экосистеме Яндекса — на цифровых коробах и видеопланшетах в такси, в баннерах и пушах

🔹 На билбордах, медифасадах и в метро

🔹 В видеороликах и баннерах в интернете

Чтобы и ваши товары оказались в разделе «Распродажа» и сердечках покупателей, вступайте в Бестселлеры. А ещё попробуйте дополнительные инструменты продвижения — для усиления эффекта.

Самое важное о продвижении на Маркете — в карточках, подробнее — в Справке.

➡️ Участвовать в Бестселлерах

#продвижение","MessageMediaPhoto(spoiler=False, photo=Photo(id=5242750575915504123, access_hash=-3224787844689089930, file_reference=b'\x02VST\xae\x00\x00\nfi\xc2w/\x99Si\xc6\x87""\x822\xa8Y;ae\x15""\xc0', date=datetime.datetime(2026, 2, 19, 14, 35, 7, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01( \x9e8\xd1\xa3\x07fx\xfdiL(\xa87D8\x1f1\xcd,C\xe4\x1f(\xe8\x0esNo\x95K\x18\xc1\x18\xe7\x9e\xd5\x92:\x1bw*<\x96\xdbH\x11\x12\xd8\xe0\xe3\xbdC<\x96\xec\xac#\x8c\xa9\xe3\x1f\xd6\xa6\x95\xd1\xa3!c\x03=\x0e*\xa3\xae(\xb9\xaa\x89}f\x01@\xd82;\xd4\xd1\xba\xcb\x9f\xdd\x8e\x05T\xfcj\xd4\t\x85\xdd\x9e\xb51m\x8ai$8\xa2\x18\x88\xd8\x14\x9e\xf5Vk|\x9c\x8e\x98\xab\x8fQL\xc5b8\x15n$\xc5\xb5\xb1\x06\xc0\x17;\x86})c\x91\x94\xe0\x1e(\xa2\xb2\xbd\x9e\x86\xbb\xadI\xcc\xaa:\x9a\x8eI\xd7\x1c\x0c\xd1Eh\xe4\xc9PG'), PhotoSize(type='m', w=256, h=320, size=21258), PhotoSize(type='x', w=640, h=800, size=73141), PhotoSizeProgressive(type='y', w=1024, h=1280, sizes=[15830, 31730, 44236, 57128, 92074])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",7270.0,14.0,False,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=43, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=20, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=4, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",12.0
2661,2026-02-18 06:58:55+00:00,"Заберём заказ с вашего склада и отвезём в ПВЗ

Начинаем доставлять Экспресс-заказы в ПВЗ Маркета. Курьер приедет на ваш склад и заберёт заказ, а затем отвезёт его в ПВЗ — так покупатель сможет получить товары в удобное ему время.

Способ доставки покупателю не влияет на вашу работу с Экспресс-заказами

🔹 Передавайте заказы курьеру.

🔹 Забирайте возвраты и невыкупы указанным в настройках способом — доставкой на склад или из выбранного ПВЗ.

🔹 Тарифы на услуги по модели Экспресс одинаковы для курьерской доставки и доставки в ПВЗ.

Сроки хранения товаров и подачи претензий

🔸 Заказ, доставленный в ПВЗ, может храниться до 14 дней. Если в течение этого срока его не забрали, он становится невыкупом.

🔸 Срок подачи претензий за утрату невыкупов и возвратов из ПВЗ увеличится до 3 месяцев.

🔗 Подробнее о работе с заказами по модели Экспресс — в Справке.

Внедряем новый способ доставки Экспресс-заказов постепенно. Скоро он будет доступен всем продавцам.

#логистика","MessageMediaPhoto(spoiler=False, photo=Photo(id=5235435220113232997, access_hash=8396998684743254392, file_reference=b'\x02VST\xae\x00\x00\nei\xc2w/Pv\x04\xf0\x8fH\n$\xf3\xdd;!\x07\xd9}\xd3', date=datetime.datetime(2026, 2, 17, 12, 23, 39, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01\x14(Gf\x0eF\xec\x0f\xa5&\xe7\xc1\xf9\xfa{T\x8d\x18c\xc9?\x9d>\xb0\xb9\xd9b5\x90\x1c\x03\x9c\xfa\xe2\x9f\x9fJ\x86\xe2FR\xa1:\xf54\xf8\x8b\x14\xf9\xc6\x08\xef\xebE\xba\x85\xf5\xb1%\x14QH\xa1\xbbFs\xefN\xa2\x8a\x04\x84\xd87o\xc7=3KE\x14\x00QE\x14\x0c'), PhotoSize(type='m', w=320, h=160, size=10335), PhotoSize(type='x', w=800, h=400, size=36695), PhotoSizeProgressive(type='y', w=1280, h=640, sizes=[6195, 14151, 21125, 27731, 47025])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",8408.0,76.0,False,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=41, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=12, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=9, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=5, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",40.0
2660,2026-02-17 14:00:01+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5233509588705940111, access_hash=4579598884078392294, file_reference=b'\x02VST\xae\x00\x00\ndi\xc2w/\xb4\xdb\x8d\x80\xc6\x90\xb6\xe8\xaa\xb0\x1b\xae\xdd\xea\xb3C', date=datetime.datetime(2026, 2, 16, 12, 52, 33, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01((\x82\xda8^5\xde\xaa[=\xdc\x8aV\xb7\x84\xb9\xc1\x8c\x0fM\xe6\xabG\xe6c\xe4\xcf\xe1O\xcd\xce:7\xe5F\xa3V\x1f%\xb2n\x1be\x89A\xff\x00h\xd3\x05\xb8#>|_\xf7\xd51\xfc\xc6\xc0|\xf1\xebL\xda}(\x06+\xae\xc7#plw\x1d(\xa4 \x8e\xb4S\x11,$\xe0\xe1sR\x12H\xff\x00V?1QF2>\xe6\xeav\xc3\xff\x00<O\xe7@\x08\xc7\xb6\xdc\x1f\xad4\x9e)\xd9\x1f\xdc\xfdi\x87\xe9@\x0b6r7c>\xd4RH0G\xcb\xb7\x8a(\x01\xb94d\xfa\xd1E\x00\x19>\xb4d\xfa\xd1E\x00;h1\x96.2\x0e6\xf7\xa2\x8a)\x0c'), PhotoSize(type='m', w=320, h=320, size=18387), PhotoSize(type='x', w=800, h=800, size=65778), PhotoSizeProgressive(type='y', w=1280, h=1280, sizes=[10753, 24179, 39300, 54456, 83731])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",7238.0,21.0,False,,
