id,date,message,media,views,forwards,pinned,reactions,replies
2628,2026-01-15 13:17:20+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5312399586653572369, access_hash=-5997469965683187291, file_reference=b""\x02VST\xae\x00\x00\nDi\xc2w/\x0e\xa0\xfb/\xd3\xbf\xff\xbc\x171\x1d\x8f>'\xd6v"", date=datetime.datetime(2025, 12, 8, 9, 30, 20, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01( \xaf\x1f\x93\xe5\xae\xe8T\x9cs\xfb\xce\xb4\xfc\xc02\x0c\x11\xf3\xff\x00M\x0f\x15T:\x85\xc1\x03\xfe\xf9\xa5\xf3\x17\xd0\x7f\xdf""\x8dGt=f\x80\x0c5\xb6\xe3\xeb\xbe\xa2\x95\x91\x9c\x94M\x83\xd39\xa1\x9c\x1f\xe1\x18\xfab\x99@\x8d\xcb;kf\xb5\x8d\x9e%,FI58\xb3\xb5#\xfdJ~T\x969\xfb\x0c8\xfe\xedY\x14\x01_\xecv\xa4\x7f\xa8J\x86\xf2\xd2\xdd-%d\x89C\x05\xe0\x8a\xbd\x8c\x0e\xb5^\xff\x00\xfe<\xa6\xff\x00v\x801\x12\xfa\xe28\xc2,\x98U\xe86\x83O\xfe\xd2\xbb\xff\x00\x9e\xbf\xf8\xe8\xff\x00\n(\xa0\x03\xfbJ\xef\xfez\xff\x00\xe3\xa3\xfc)\xb2_\xdc\xca\x85\x1eL\xa9\xea6\x8a(\xa0\x0f'), PhotoSize(type='m', w=256, h=320, size=18910), PhotoSize(type='x', w=640, h=800, size=70141), PhotoSizeProgressive(type='y', w=1024, h=1280, sizes=[9984, 23351, 42384, 61559, 95314])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",16234.0,34.0,False,,
2627,2026-01-15 13:17:20+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5312399586653572367, access_hash=607109316782766047, file_reference=b'\x02VST\xae\x00\x00\nCi\xc2w/\xea&7#u\xb3[\xdc\xbdB+}\tm \x94', date=datetime.datetime(2025, 12, 8, 9, 30, 19, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01( \xaf\x1f\x93\xe5\xae\xe8\x90\x9cs\xf3\x91\x9aw\xeeI\xf9a\x8cq\xdd\xcf\xa5B\xae\xfb\x00\x19\xc0\xff\x00f\x9c\x1aL\xe7\x9f\xfb\xe6\x96\xa5{\xa3%A\x92\xcaP\x0e8\x075\rL\xe1\x9f\x1b\xb3\x91\xedQ\xb2\x81\xeb\x9f\xa54\'n\x84\xe9\x04\xad\x10d\x81\xdb#\xae\xce\r\x1fg\xb8\xff\x00\x9fW\xff\x00\xbe+j\xc0\x03e\x0f\x03\xee\xd4\xfc\xe0\xd0#\x9f\xfb=\xc7\xfc\xfa\xbf\xfd\xf1L\x92\xdep\xbb\x9a\x06U\x1dN\xda\xe8\xea\xbd\xf7\xfcyM\xfe\xed\x00Q\xb6\xd5#\x86\x04\x8c\xc6\xc4\xa8\xc6A\xa9?\xb6""\xff\x00\x9e-\xf9\xd1E\x00\x1f\xdb\x11\x7f\xcf\x16\xfc\xea;\x8dR9\xad\xde1\x13\x02\xc3\x19\xcd\x14P\x07'), PhotoSize(type='m', w=256, h=320, size=21457), PhotoSize(type='x', w=640, h=800, size=80752), PhotoSizeProgressive(type='y', w=1024, h=1280, sizes=[10505, 26909, 49626, 69789, 105717])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",15483.0,34.0,False,,
2626,2026-01-15 13:17:20+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5312399586653572366, access_hash=-5521171415129458463, file_reference=b'\x02VST\xae\x00\x00\nBi\xc2w/l""\x11T\xa9\x10\xd65\xa8-4\xe1\xbf\x06\xf2\x13', date=datetime.datetime(2025, 12, 8, 9, 30, 18, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b""\x01( \x86\x08\xe1(\x9b\xd6>y\xc9\x92\x92Kes\xf24)\xd7\xf8\xf3Q+>\xc1\x8c\xe3\x1e\x94\xbb\xe4\xcf\xff\x00cF\xa3\xd0l\xd6\xfeR\x82d\x8d\x898\xc2\x1c\xd45g\xcc\x90rO\xfe;P\xc8\xe5\xcf'8\xa3P\xd0\xb1\x15\xbe\xe8\xd4\xe4\xf2?\xbbN\xfb/\xfb_\xf8\xe8\xadM<\xe2\xc6\x1e{\x7fZ\xb4:u4\x08\xc16\x99\xfe#\xf9R}\x88\x7fx\xfeU\xbeN)h\x02\xae\x9cqc\x0f\x04\xf1\xfdj\xd7\xe1E\x14\x00\x87\xf1\xa5\xa2\x8a\x00""), PhotoSize(type='m', w=256, h=320, size=19961), PhotoSize(type='x', w=640, h=800, size=74277), PhotoSizeProgressive(type='y', w=1024, h=1280, sizes=[10228, 24670, 44123, 62842, 96857])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",12310.0,34.0,False,,
2625,2026-01-15 13:17:20+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5312399586653572363, access_hash=5075545769774936069, file_reference=b'\x02VST\xae\x00\x00\nAi\xc2w/\x89\xc5|ltg&f\xeeoIl\x12l\x81\xf6', date=datetime.datetime(2025, 12, 8, 9, 30, 16, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01( \x8e(\xe1\x10\xa1d\x8b$\x7f\x14\x984\xe6X\x02\x12\x12\x0f\xfb\xf8MUWp\xa3\x04\xe0\x0ct\xa7o\x93\x9eO?\xec\x8a5\x1e\x84\x92\xc0\x92\xb7\xc8\xf0&\t\xfe:\xad,~S\xe3z\xb7\x19\xca\x9c\xd3p\xbf\xde\xfd)\xb4\x08\xbb\x14\x11\xb4jJd\x91\xd75*Y$\x87\x0b\x1e\x7f\x1aH?\xd4\xa7\xd2\xac\xc1/\x94\xc4\xe3<P\x04_\xd9\x9f\xf4\xcb\xff\x00\x1e\xff\x00\xeb\xd26\x9e\x14\x161`\x0f\xf6\xaa\xef\xdbGd\xfdi\xb2]\xef\x8d\x97o_z\x00\xa5\x06|\x94\xf4\xc5IE\x14\x00\x94f\x8a(\x03'), PhotoSize(type='m', w=256, h=320, size=18542), PhotoSize(type='x', w=640, h=800, size=68223), PhotoSizeProgressive(type='y', w=1024, h=1280, sizes=[10229, 22516, 37854, 55899, 87862])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",12703.0,34.0,False,,
2624,2026-01-15 13:17:19+00:00,"Всё про отзывы теперь на одной странице

Объединили разделы Отзывы и Отзывы за баллы — для вашего удобства всё на одной странице. Там можно увидеть средний рейтинг и непрочитанные отзывы, настроить отзывы за баллы и посмотреть динамику сбора.

В карточках рассказали, что ещё доступно на странице.

▶️ К отзывам

#продвижение","MessageMediaPhoto(spoiler=False, photo=Photo(id=5312399586653572361, access_hash=-8505817006999213364, file_reference=b'\x02VST\xae\x00\x00\n@i\xc2w/\x96\xd7\x01w\xd8<\xa9_m\x1a\xdd\xc1\xef\x9f5U', date=datetime.datetime(2025, 12, 8, 9, 30, 15, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01( \xa2\xaa\xc4\x7f\xa9\xc8\x1e\xddi\x19\x1c\x9c\x08J\xfb`\xd4\xcb9\xd8\x83\xce\xc68\xc6\xde\x9f\xe7\x02\x9f\xf6\xa6\xdd\xbb\xcf9\xc7\xf7G\xf8Qq\xd8\xab\xe5\xb8\xceQ\xb8\xeb\xc50\x8c\x1c\x1e*\xea\xdd\x10\xa1D\xe4\x01\xc0\xf9GO\xca\xa0\x97\xcbm\xcf\xe6\x16c\xed\x8a.\x16""\x1d\xe8\xc5)\xe4p\x7f\nA\xc1\xcd\x02\x12\x8a\xda\xb5\x92\x1b\xa8s""F]~\xf6EP\xd4!\x11\xcc\x19\x11V6\x1f.\xd3\xd6\x80*\x83\xd74d\xd1E\x03\x15dd$\xa9\xc6F\x0f\xd2\x90\x92@\x04\xf4\xe9E\x14\x08'), PhotoSize(type='m', w=256, h=320, size=15801), PhotoSize(type='x', w=640, h=800, size=49921), PhotoSizeProgressive(type='y', w=1024, h=1280, sizes=[9165, 19904, 30811, 40395, 63143])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",12401.0,36.0,False,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=22, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=13, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=8, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=8, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",52.0
2623,2026-01-13 07:00:05+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5416005102755057562, access_hash=-3533427534730854639, file_reference=b'\x02VST\xae\x00\x00\n?i\xc2w/\xde\x07\xd9\xf7\xb1\x8e\xfbX\x14N\x03\x8a\xb4\xd3\xe8\xf8', date=datetime.datetime(2026, 1, 12, 15, 45, 51, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01( \xa8\xb1\xbc\x90\x80\xb1\xaf\xfb\xd89\xa6\xfd\x9aOO\xd0\xd4\x91O""F\xaa\xa5p=\xcd1\xe5\x98\x12|\xd2\xa39\xc0c\x8a\x07q\x05\xb4\x87\xa0\xfeu\x1b\xa1F*z\x8a\x7f\x9d(\xc9\x136O\xa15\x19%\x8eX\x92}M\x00=6m\xf9\x88\xcf\xbeiq\x17\xa8\xfd\x7f\xc2\x98\xa4\x81\xc3\xe2\x94\xbb\x7f|\x9f\xc6\x98\x87b<u\x19\xf6\xcf\xf8Tg\x1d\xb3\xf8\xd2\x96c\xd4\x93I@\x00\xa7G!\x8e@\xe0\x02G\xad\x14P\xc2\xf6d\xff\x00n\x93\xfey\xc7\xff\x00|\xd4sL&P\xc4bA\xc1\x00`b\x8a(\xb2LnM\xa3'), PhotoSize(type='m', w=256, h=320, size=19215), PhotoSize(type='x', w=640, h=800, size=74953), PhotoSizeProgressive(type='y', w=1024, h=1280, sizes=[9695, 25063, 43531, 60466, 93504])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",12621.0,49.0,False,,
2622,2026-01-13 07:00:05+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5416005102755057559, access_hash=8340827307864088660, file_reference=b'\x02VST\xae\x00\x00\n>i\xc2w/\xab!\x9e\xdbih\x8eu;\x15\xdb\xe4\xa6\x96G\x12', date=datetime.datetime(2026, 1, 12, 15, 45, 24, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01( \xa6#g\x84\x01\x1a\xff\x00\xbd\x83\x9acDS\x86 \x1fJ|d\xf9x\xf3\\\x0f@i\x1c\x07;\x99\xd8\x9fz\x07r\x1a*]\x89\xea\x7f*F@\x07\x19\xa6!VL \x1c~""\x97\xcd\x1e\xdf\x95""0\x0b\x8d\xc4~&\x8f3\xfd\xef\xfb\xea\x80\x17\xcd\xfa~T\xd6pG\xff\x00Z\x8f7\xfd\xef\xce\x91\x9c\x9e\x01lz\x13@\x0c\xa2\x8a(\x00\xa2\x8a(\x03'), PhotoSize(type='m', w=256, h=320, size=14987), PhotoSize(type='x', w=640, h=800, size=55885), PhotoSizeProgressive(type='y', w=1024, h=1280, sizes=[7846, 19246, 34358, 48039, 75196])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",13504.0,46.0,False,,
2621,2026-01-13 07:00:05+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5416005102755057536, access_hash=-4467383680534488115, file_reference=b'\x02VST\xae\x00\x00\n=i\xc2w/\tC\x95\xdc\x8a\xb8\xb0\x8c\xf3U\x97\xce\x91v_a', date=datetime.datetime(2026, 1, 12, 15, 44, 50, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01( \xa8\xb1\x97\x84\x00#\x07\xd7\x9c\xd3M\xbb\x0f\xe2S\xf44\xf8\xa4\x90 \x01P\x8fs\xff\x00\xd7\xa7y\x92c\x1b""\xfc\xff\x00\xfa\xf4j=\n\xcc\xb8\xee\x0f\xd2\x9bV\t$\x11\xe5D3\xde\xa21\x902i\x88rJ\x15\x00\xf9\xbf\x03Jg\xf4\xc8\xfa\xd44\xf8\xe2ys\xb0g\x14\x00\xef8\xfa\x9aF\x93p\xc6M$\x91\xbcg\x0e0i\x94\x00T\xf6\xb2\xac,\xc5\xb3\xcf\xa5\x14P\x03\xae&I\xa4N\xa1G\x06\xa1\x98F\xb2\x91\x13\x16N\xc4\x8cf\x8a(\x03'), PhotoSize(type='m', w=256, h=320, size=17701), PhotoSize(type='x', w=640, h=800, size=69671), PhotoSizeProgressive(type='y', w=1024, h=1280, sizes=[9355, 24240, 44369, 61797, 94122])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",13295.0,46.0,False,,
2620,2026-01-13 07:00:05+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5416005102755057535, access_hash=7040410970247828441, file_reference=b'\x02VST\xae\x00\x00\n<i\xc2w/\xcf.\xfa\xdb\x0fu\r9\xc7\x1a%\x07q\xdf\x87s', date=datetime.datetime(2026, 1, 12, 15, 44, 26, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01( \xad\x12\xfe\xec|\x91\x1fs\x9c\xd4.\xac\\\x9d\x98\xf6\x03\x8a|hJ\x02\x19\xc7\xd2\x9d\xb0\xe7;\xe4\xff\x00?\x8d\x16*\xe5r\x08\xea\x08\xa4\xa9\x99\t<\x96 z\xd3Y0;\xd3$T\xdd\xb0`\xa7\xe2)r\xfe\xa9\xf9TC\x1d\xe9p\t\x18\xe2\x80%\xf9\xff\x00\xbc\x9f\x955\xf7\x15\xc9+\xf8\nf\xdeq\x9aB(\x00\x14c\xdcQE\x00\x18\xf7\x14\xf2\x8b\xe4o\xf3\x06\xec\xe3g\x7f\xad\x14P\x07'), PhotoSize(type='m', w=256, h=320, size=19667), PhotoSize(type='x', w=640, h=800, size=77296), PhotoSizeProgressive(type='y', w=1024, h=1280, sizes=[9541, 26044, 46624, 64643, 101155])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",11774.0,47.0,False,,
2619,2026-01-13 07:00:04+00:00,,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5416005102755057534, access_hash=299002296954309733, file_reference=b'\x02VST\xae\x00\x00\n;i\xc2w/\xe6\xd6\xe6)\xb9\xaf\xb9\xe4\xa0\x04sS\xb1\x0ei\xa3', date=datetime.datetime(2026, 1, 12, 15, 43, 57, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01( \xad\x12f!\xf2B}\xd8\x9c\xd25\xbb\x17\xfb\xd1\x8c\xf6\x04\xf1H\x8aLc\xe6|{t\xa5(\xd9?4\x94X\xab\x95\xca\xb0\xea\r%X1\xb1\xe0\x975\x1b \x03\x82i\x88r\xef\x080\xc9\x8fqF[?y?*E (\xf9\xc8\xf6\xcd)#\xfez\x1f\xcc\xff\x00\x85\x02\x11\x99\xfdT\xfd\x06)\x84\x9csN;;\x92O\xd7\xff\x00\xadL8\xcf\x1d(\x01(\xa2\x8a\x00(\xa2\x8a\x00'), PhotoSize(type='m', w=256, h=320, size=18611), PhotoSize(type='x', w=640, h=800, size=77079), PhotoSizeProgressive(type='y', w=1024, h=1280, sizes=[9065, 24326, 44061, 62063, 97474])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",11885.0,46.0,False,,
2618,2026-01-13 07:00:04+00:00,"Новая ставка НДС, ответы на вопросы по API и другие новости интеграций

Регулярное добавление сотен товаров, обновление остатков на складе и другие массовые или повторяющиеся задачи занимают очень много времени. Ускорить рутину помогают интеграции с Маркетом: модули для 1С и API.

Быстро обрабатывайте большие объёмы данных, отслеживайте всё самое важное о заказах в одном месте — если ещё не работаете с API, самое время попробовать.

Свежие обновления собрали в карточках. А подробнее о возможностях интеграций читайте в канале API Яндекс Маркета 🔗

#api_и_модули","MessageMediaPhoto(spoiler=False, photo=Photo(id=5416005102755057533, access_hash=8113035044872431832, file_reference=b'\x02VST\xae\x00\x00\n:i\xc2w/5\xf6Qo\xc7\xf0\x80d\xcc}?vgbJ\xa7', date=datetime.datetime(2026, 1, 12, 15, 43, 19, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b""\x01( \xcfV\x00\x0c\xc6\x0f\xe7C\x90\xdd#\x0b\xf4\xcd]\xb6\xb8D\x85U\xa7\nq\xfd\xcc\xe2\xa5K\xa4#?i\x19#\x90S\xa502\xa8\xab\xd72E>7N[h$\r\xb8\xe7\x8e*\x8d\x00\x15f;7t\r\xb9\x17\xd9\x8e\rWQ\xb9\x80\xce=\xeaYC\xe7s\x92\xdb\xba1\xefHh'\x80\xc3\x8c\xb2\x9c\xfa\x1a\x86\x9d\x8aP\x8c\xf9\xc0\xce\x06O\xd2\x981\xa2\x82I\xc6O\x03\xa5\x14P!\xe9!C\x91\x8f\xc4f\x87\x98\xbf\\~\x00\n(\xa0\x0f""), PhotoSize(type='m', w=256, h=320, size=13153), PhotoSize(type='x', w=640, h=800, size=43096), PhotoSizeProgressive(type='y', w=1024, h=1280, sizes=[8160, 17082, 27304, 37264, 57052])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",11884.0,47.0,False,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=20, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=13, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",6.0
2617,2026-01-08 08:59:09+00:00,"Что почитать на праздниках

Делимся подборкой статей про продажи и не только из нашего журнала «Что на счёт». На случай, если вы искали, что почитать в новогодние выходные.

🔹 Как занять первое место в поиске Маркета

🔹 Как продвигаться на маркетплейсе: от базы до стратегии

🔹 10 фильмов про бизнес

Больше пользы — на нашей образовательной платформе. Узнайте, как продвигать товары, развивать бренд и расти на Маркете. Обучение бесплатное, нужно только зарегистрироваться.","MessageMediaPhoto(spoiler=False, photo=Photo(id=5377664677027974469, access_hash=357585306610925774, file_reference=b'\x02VST\xae\x00\x00\n9i\xc2w/Q~\r\xa3\xbc\x82\xe8\xa3P\xec+\xe0\x1d\xe6:\xf6', date=datetime.datetime(2025, 12, 30, 15, 4, 34, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b""\x01((\xd1\x91\xdd\\\x80\xc3\x1d\xbaSD\x92\x10\x06\xe0\x0f\xaf\x153F\xad\xd74\x9eJ\xf5\xe6\xa6\xcc\xb5%a\x89!\xcf\xce\xc3\x18\xf5\x15.\xf5\xfe\xf0\xfc\xe9\x9eJc\x18\xfdi\nF\x08\x19\xebOT-\x195\x14\x80`\x01EQ#%\x93\xcbM\xdf\x95V\xfbT\x9e\x8bR\xdcF\xeeWh\xc8\x15]\xe1u\\\x91\xc5g'+\xe8m\x05\x1bj+\xcc\xd2\x11\x9cq\xe9Q\x9e\xb4\xbd)+6\xeel\x92[\x16-w\x17\x1c\x9c\x01\xd2\x8a\x92\xd9p\x84\xfa\x9a+h\xad\x0ei\xb5\xcc<\xbc\x9ef<\xbf\x97?{5\x15\xc8\x93\x19$\x05\xf4\xa2\x8a%\xb0CtV\xc7\xb8\xa0u\xe2\x8a+\x03\xa8\xd0E\xd8\x81}\x05\x14Q]\x08\xe2l""), PhotoSize(type='m', w=320, h=320, size=18079), PhotoSize(type='x', w=800, h=800, size=58593), PhotoSizeProgressive(type='y', w=1280, h=1280, sizes=[11257, 24886, 35712, 45245, 75724])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",12885.0,56.0,False,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=37, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=8, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=7, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🎄'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",12.0
2616,2026-01-05 11:29:09+00:00,"Вдохновляемся на развитие бизнеса в 2026 году

Длинные выходные — удачное время, чтобы послушать что-то полезное. Собрали для вас интервью с предпринимателями:

🔸 Как построить мебельный бизнес с нуля: интервью с сооснователем бренда ALDERSON

🔸 Бизнес через Китай и всемирная известность через видео: история бренда YAMCASE

🔸 История 100-летнего семейного ремесла ARNY PRAHT

Больше интервью — в наших каналах на YouTube, Rutube или VK Видео.

💭 Делитесь, кого хотели бы послушать в следующих выпусках?","MessageMediaPhoto(spoiler=False, photo=Photo(id=5377664677027974415, access_hash=6043524675724784196, file_reference=b'\x02VST\xae\x00\x00\n8i\xc2w/\x89\x96\xf5\xa2\xa1\x03X\xa9\x0f\xd5\x81\xc1$\xc2\x11\x17', date=datetime.datetime(2025, 12, 30, 14, 56, 52, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01((\x8e\x05\x80\xc5\xfb\xc4\xcb`\xe3\xaf&\xa7\xf2\xec\xb3\xca\x9f\xc9\xaa\x80\x91\x80\x18\xed\xd2\x9f\x1b\xc8\xc4*\x81Qsk""\xc4\x91\xdba\xfc\xb4</\x1c6sT\xfc\xb7\xce6\x9f\xca\xac\x15\xb8\x078\x06\x98|\xf0I*\x7f*W\x1f-\x88\x8a0\x19*@\xa2\x9d$\x8c\xe3\x07\x8a)\xea\'b:\xb5f\xbc\xb3\xfe\x15V\xaf\xdb\x8cB\xbe\xfc\xd2\x96\xc5AjKE\'z;\xd6f\xa47@\x18I=GJ)\x97\x8d\xc0_\xc6\x8a\xd2;\x19I\xeaA\xb5<\xb0w\xfc\xde\x98\xe9Vb\xb8O,\x068#\x8a(\xa6\xd5\xc5\x17fL$C\xd1\x81\xa5\xc8\xa2\x8a\xcd\xa3T\xca7\r\xbac\xce@\xe2\x8a(\xad\x11\x8c\xb7?'), PhotoSize(type='m', w=320, h=320, size=16310), PhotoSize(type='x', w=800, h=800, size=51565), PhotoSizeProgressive(type='y', w=1280, h=1280, sizes=[10699, 22210, 32290, 41782, 67912])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",11659.0,11.0,False,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=41, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=10, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=3, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",18.0
